Gastag;Stand;VHP_IND;VHP_PLUS;VHP_MINUS;REVK_MIN;REEK_MAX;TRANS_EK;TRANS_VK;AE_NEG;AE_POS
15.10.2015;14.10.2015 04:05;1,8718;1,9092;1,8344;0;0;0;0;1,8344;1,9092
13.10.2015;14.10.2015 04:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;14.10.2015 03:35;1,8718;1,9092;1,8344;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
15.10.2015;14.10.2015 03:35;1,8718;1,9092;1,8344;0;0;0;0;1,8344;1,9092
13.10.2015;14.10.2015 03:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;14.10.2015 03:05;1,8718;1,9092;1,8344;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
15.10.2015;14.10.2015 03:05;1,8718;1,9092;1,8344;0;0;0;0;1,8344;1,9092
13.10.2015;14.10.2015 03:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
13.10.2015;14.10.2015 02:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 02:35;1,8718;1,9092;1,8344;0;0;0;0;1,8344;1,9092
14.10.2015;14.10.2015 02:35;1,8718;1,9092;1,8344;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
14.10.2015;14.10.2015 02:05;1,8718;1,9092;1,8344;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
15.10.2015;14.10.2015 02:05;1,8718;1,9092;1,8344;0;0;0;0;1,8344;1,9092
13.10.2015;14.10.2015 02:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
13.10.2015;14.10.2015 01:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 01:35;1,8722;1,9096;1,8348;0;0;0;0;1,8348;1,9096
14.10.2015;14.10.2015 01:35;1,8722;1,9096;1,8348;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
15.10.2015;14.10.2015 01:07;1,8712;1,9086;1,8338;0;0;0;0;1,8338;1,9086
14.10.2015;14.10.2015 01:07;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;14.10.2015 01:06;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;14.10.2015 00:35;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
15.10.2015;14.10.2015 00:35;1,8712;1,9086;1,8338;0;0;0;0;1,8338;1,9086
13.10.2015;14.10.2015 00:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 00:06;1,8712;1,9086;1,8338;0;0;0;0;1,8338;1,9086
14.10.2015;14.10.2015 00:05;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
15.10.2015;14.10.2015 00:05;1,8712;1,9086;1,8338;0;0;0;0;1,8338;1,9086
13.10.2015;14.10.2015 00:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 23:36;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 23:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 23:35;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 23:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 23:06;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 23:06;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 23:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 23:05;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 22:36;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 22:36;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 22:36;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 22:35;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
14.10.2015;13.10.2015 22:06;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 22:05;1,882;1,9196;1,8444;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 22:05;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 22:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 21:36;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 21:36;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
14.10.2015;13.10.2015 21:35;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 21:35;1,8817;1,9193;1,8441;1,8325;2,5475;0;0;1,8325;2,5475
12.10.2015;13.10.2015 21:06;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 21:06;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
14.10.2015;13.10.2015 21:05;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 21:05;1,8816;1,9192;1,844;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 20:36;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 20:35;1,8814;1,919;1,8438;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 20:35;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 20:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 20:06;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 20:06;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 20:05;1,8813;1,9189;1,8437;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 19:36;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 19:35;1,8813;1,9189;1,8437;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 19:35;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 19:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 19:06;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 19:05;1,8814;1,919;1,8438;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;13.10.2015 19:05;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 19:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 18:43;1,8661;1,9034;1,8288;1,8325;2,5475;0;0;1,8288;2,5475
14.10.2015;13.10.2015 18:36;1,8712;1,9086;1,8338;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 18:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 18:35;1,8713;1,9087;1,8339;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
13.10.2015;13.10.2015 18:35;1,8661;1,9034;1,8288;1,8325;1,935;0;0;1,8288;1,935
14.10.2015;13.10.2015 18:06;1,8713;1,9087;1,8339;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
14.10.2015;13.10.2015 18:05;1,8713;1,9087;1,8339;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 18:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 18:05;1,8662;1,9035;1,8289;1,8325;1,935;0;0;1,8289;1,935
14.10.2015;13.10.2015 17:36;1,8728;1,9103;1,8353;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 17:36;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 17:35;1,8661;1,9034;1,8288;1,8325;1,935;0;0;1,8288;1,935
14.10.2015;13.10.2015 17:35;1,8728;1,9103;1,8353;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
14.10.2015;13.10.2015 17:06;1,8724;1,9098;1,835;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 17:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 17:05;1,8661;1,9034;1,8288;1,8325;1,935;0;0;1,8288;1,935
14.10.2015;13.10.2015 17:05;1,8687;1,9061;1,8313;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
14.10.2015;13.10.2015 16:40;1,8687;1,9061;1,8313;1,7496;1,9254;0,0829;0,0829;1,7496;1,9254
12.10.2015;13.10.2015 16:36;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 16:36;1,8687;1,9061;1,8313;0;0;0;0;1,8313;1,9061
13.10.2015;13.10.2015 16:35;1,866;1,9033;1,8287;1,8325;1,935;0;0;1,8287;1,935
14.10.2015;13.10.2015 16:35;1,8687;1,9061;1,8313;0;0;0;0;1,8313;1,9061
13.10.2015;13.10.2015 16:06;1,866;1,9033;1,8287;1,8325;1,935;0;0;1,8287;1,935
14.10.2015;13.10.2015 16:06;1,8664;1,9037;1,8291;0;0;0;0;1,8291;1,9037
12.10.2015;13.10.2015 16:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 16:05;1,8664;1,9037;1,8291;0;0;0;0;1,8291;1,9037
14.10.2015;13.10.2015 15:36;1,8662;1,9035;1,8289;0;0;0;0;1,8289;1,9035
13.10.2015;13.10.2015 15:35;1,866;1,9033;1,8287;1,8325;1,935;0;0;1,8287;1,935
14.10.2015;13.10.2015 15:35;1,866;1,9033;1,8287;0;0;0;0;1,8287;1,9033
12.10.2015;13.10.2015 15:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 15:06;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 15:06;1,866;1,9033;1,8287;0;0;0;0;1,8287;1,9033
14.10.2015;13.10.2015 15:05;1,866;1,9033;1,8287;0;0;0;0;1,8287;1,9033
13.10.2015;13.10.2015 15:05;1,8659;1,9032;1,8286;1,8325;1,935;0;0;1,8286;1,935
14.10.2015;13.10.2015 14:36;1,8656;1,9029;1,8283;0;0;0;0;1,8283;1,9029
14.10.2015;13.10.2015 14:35;1,8656;1,9029;1,8283;0;0;0;0;1,8283;1,9029
12.10.2015;13.10.2015 14:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 14:35;1,8659;1,9032;1,8286;1,8325;1,935;0;0;1,8286;1,935
13.10.2015;13.10.2015 14:06;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 14:06;1,8648;1,9021;1,8275;0;0;0;0;1,8275;1,9021
14.10.2015;13.10.2015 14:05;1,8648;1,9021;1,8275;0;0;0;0;1,8275;1,9021
12.10.2015;13.10.2015 14:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 13:36;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 13:36;1,8644;1,9017;1,8271;0;0;0;0;1,8271;1,9017
14.10.2015;13.10.2015 13:35;1,8644;1,9017;1,8271;0;0;0;0;1,8271;1,9017
13.10.2015;13.10.2015 13:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 13:06;1,8641;1,9014;1,8268;0;0;0;0;1,8268;1,9014
12.10.2015;13.10.2015 13:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 13:05;1,864;1,9013;1,8267;0;0;0;0;1,8267;1,9013
13.10.2015;13.10.2015 13:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 12:36;1,864;1,9013;1,8267;0;0;0;0;1,8267;1,9013
12.10.2015;13.10.2015 12:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 12:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 12:35;1,8642;1,9015;1,8269;0;0;0;0;1,8269;1,9015
13.10.2015;13.10.2015 12:06;1,8662;1,9035;1,8289;1,8325;1,935;0;0;1,8289;1,935
14.10.2015;13.10.2015 12:06;1,8642;1,9015;1,8269;0;0;0;0;1,8269;1,9015
12.10.2015;13.10.2015 12:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 12:05;1,8642;1,9015;1,8269;0;0;0;0;1,8269;1,9015
14.10.2015;13.10.2015 11:36;1,8634;1,9007;1,8261;0;0;0;0;1,8261;1,9007
12.10.2015;13.10.2015 11:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 11:35;1,8619;1,8991;1,8247;0;0;0;0;1,8247;1,8991
13.10.2015;13.10.2015 11:35;1,8663;1,9036;1,829;1,8325;1,935;0;0;1,829;1,935
14.10.2015;13.10.2015 11:06;1,8619;1,8991;1,8247;0;0;0;0;1,8247;1,8991
14.10.2015;13.10.2015 11:05;1,8619;1,8991;1,8247;0;0;0;0;1,8247;1,8991
12.10.2015;13.10.2015 11:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 11:05;1,8663;1,9036;1,829;1,8325;1,935;0;0;1,829;1,935
14.10.2015;13.10.2015 10:36;1,864;1,9013;1,8267;0;0;0;0;1,8267;1,9013
12.10.2015;13.10.2015 10:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 10:35;1,864;1,9013;1,8267;0;0;0;0;1,8267;1,9013
13.10.2015;13.10.2015 10:35;1,8663;1,9036;1,829;1,8325;1,935;0;0;1,829;1,935
14.10.2015;13.10.2015 10:08;1,8663;1,9036;1,829;0;0;0;0;1,829;1,9036
13.10.2015;13.10.2015 10:08;1,8663;1,9036;1,829;1,8325;1,935;0;0;1,829;1,935
12.10.2015;13.10.2015 10:07;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 10:07;1,8663;1,9036;1,829;0;0;0;0;1,829;1,9036
12.10.2015;13.10.2015 09:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 09:35;1,8663;1,9036;1,829;0;0;0;0;1,829;1,9036
13.10.2015;13.10.2015 09:35;1,8663;1,9036;1,829;1,8325;1,935;0;0;1,829;1,935
14.10.2015;13.10.2015 09:06;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 09:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 09:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 09:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 08:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 08:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 08:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 08:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 08:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 08:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
12.10.2015;13.10.2015 07:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 07:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 07:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
13.10.2015;13.10.2015 07:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 07:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 07:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 06:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 06:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 06:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 06:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 06:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 06:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 06:00;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 05:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 05:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 05:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
12.10.2015;13.10.2015 05:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 05:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 05:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
12.10.2015;13.10.2015 04:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 04:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 04:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
13.10.2015;13.10.2015 04:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 04:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 04:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 03:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 03:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 03:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
13.10.2015;13.10.2015 03:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 03:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 03:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 02:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 02:35;1,8669;1,9042;1,8296;0;0;0;0;1,8296;1,9042
13.10.2015;13.10.2015 02:35;1,8669;1,9042;1,8296;1,8325;1,935;0;0;1,8296;1,935
13.10.2015;13.10.2015 02:28;1,8703;1,9077;1,8329;1,8325;1,935;0;0;1,8325;1,935
12.10.2015;13.10.2015 02:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 02:05;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
13.10.2015;13.10.2015 02:05;1,8703;1,9077;1,8329;0;1,935;0;0;1,8329;1,935
12.10.2015;13.10.2015 01:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 01:35;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
13.10.2015;13.10.2015 01:35;1,8703;1,9077;1,8329;0;1,935;0;0;1,8329;1,935
13.10.2015;13.10.2015 01:06;1,8703;1,9077;1,8329;0;1,935;0;0;1,8329;1,935
14.10.2015;13.10.2015 01:06;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
14.10.2015;13.10.2015 01:05;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
12.10.2015;13.10.2015 01:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 00:38;1,8703;1,9077;1,8329;0;1,935;0;0;1,8329;1,935
14.10.2015;13.10.2015 00:38;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
12.10.2015;13.10.2015 00:37;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 00:37;1,8706;1,908;1,8332;0;0;0;0;1,8332;1,908
14.10.2015;13.10.2015 00:06;1,8706;1,908;1,8332;0;0;0;0;1,8332;1,908
12.10.2015;13.10.2015 00:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 00:05;1,8706;1,908;1,8332;0;0;0;0;1,8332;1,908
13.10.2015;13.10.2015 00:05;1,8706;1,908;1,8332;0;1,935;0;0;1,8332;1,935
